user_id,avg_rating,review_count,favorite_topic,avg_review_length,user_type
gsTO8uowdfWWuucvh_Rm-Q,5.0,1,Unknown,154.0,Generous Reviewer
gsWRiBYJRrOqUEa_QQ5t3Q,4.0,1,Unknown,2335.0,Detailed Reviewer
gsq1OiNIv9wo5ax9CszcQQ,3.0,1,Unknown,659.0,Detailed Reviewer
gtDttck5aSV4aw6FNPrNHA,5.0,1,Unknown,195.0,Generous Reviewer
gtUtLegD1UrXag5i1YNmiA,4.0,1,Unknown,218.0,Casual Reviewer
gtVI8b_vXYaAFsQ85N55Sw,5.0,1,Breakfast & Brunch Lovers,231.0,Generous Reviewer
gu7ZyYZwhyyyYtoUilfQ7g,4.0,1,Pizza Enthusiasts,88.0,Casual Reviewer
gu9mhzhdh48PQKCBkvhllQ,5.0,1,Pizza Enthusiasts,836.0,Generous Reviewer
guWi-urRf-1egHPd0hof0A,5.0,1,Sushi & Japanese Cuisine,271.0,Generous Reviewer
guwfsykYJ19-BWWn3EzP-w,4.0,1,Unknown,1140.0,Detailed Reviewer
guxN-4iTW-MnqU_vVggKoQ,5.0,1,Unknown,285.0,Generous Reviewer
gv-2w2DFtDgC9DUIT5h4oQ,5.0,1,Breakfast & Brunch Lovers,255.0,Generous Reviewer
gv0coNUFY-fibRwP8IKqPA,3.5,2,Unknown,649.5,Detailed Reviewer
gv9m88u0hfRaeYk3bxKV8g,5.0,1,Unknown,236.0,Generous Reviewer
gvYGmrdJS9enPw7gx--k7w,4.0,1,Craft Beer & Nightlife,201.0,Casual Reviewer
gwBC-lBBmJW-3RA74Gj0VA,2.0,1,Breakfast & Brunch Lovers,463.0,Harsh Critic
gwCauO20BWddQd-VE92cjA,4.0,1,Unknown,256.0,Casual Reviewer
gwU4LQ6SWyeAey4kCNedqg,4.0,1,Unknown,578.0,Detailed Reviewer
gwUNrClCimj5Tk4lRmrPSQ,4.0,1,Unknown,958.0,Detailed Reviewer
gwZFE2Iezoc5kd_GZ0TJ5g,1.0,1,Burger & Fast Food Fans,1454.0,Harsh Critic
gwq2RYEnslVjtTxjwpbi7Q,5.0,1,Unknown,223.0,Generous Reviewer
gxCGeWun4ZHPb9dHMDhG3g,5.0,1,Unknown,269.0,Generous Reviewer
gy7Ss1uTpCjbbGsghTvNsw,2.0,1,Unknown,284.0,Harsh Critic
gyatf1XiybCYHn3ynqx3GA,1.0,1,Unknown,769.0,Harsh Critic
gz9Vd7-YBoK3aqf1O1ngNw,3.0,1,Mexican Food Lovers,642.0,Detailed Reviewer
gzl0A7CUVwRwulW1u9tJDg,3.0,1,Unknown,312.0,Casual Reviewer
gzr46GI4OCRSYD4b3ymQfQ,5.0,1,Mexican Food Lovers,108.0,Generous Reviewer
gztFmwz8aALJaQgVLyhQTg,5.0,1,Unknown,357.0,Generous Reviewer
gzv-1rBjqK8lgjsKJ4IAvg,5.0,1,Unknown,294.0,Generous Reviewer
h-fRjl6A5ijhxJ8PSNvBYQ,1.0,1,Burger & Fast Food Fans,449.0,Harsh Critic
h-o2y-Oyo1Od9OwnGLVGpg,5.0,1,Unknown,1147.0,Generous Reviewer
h06kS0aTBRjmyrPNFKIBLg,5.0,1,Unknown,194.0,Generous Reviewer
h0D_hZif3Ii50doHa2lCQQ,1.0,1,Burger & Fast Food Fans,764.0,Harsh Critic
h0Jn9rkacf3tGw5BeZMHWA,1.0,1,Unknown,838.0,Harsh Critic
h0ODv5qcAxHJAk_f8dtEVQ,4.0,1,Mexican Food Lovers,115.0,Casual Reviewer
h1-sVOBuHtGV2Vm0Eqeltg,5.0,1,Unknown,226.0,Generous Reviewer
h1GVI7omKSBNrd_9rj5v5w,5.0,1,Hotel & Travel Dining,350.0,Generous Reviewer
h1KEnpikKRddW1dJ6gw_8w,1.0,1,Pizza Enthusiasts,300.0,Harsh Critic
h1KzT38UnfzR7maSi7oVUw,3.0,2,Coffee & Cafe Culture,240.5,Casual Reviewer
h1cgxoXSVvx88fSbjxnQ5g,1.0,1,Unknown,711.0,Harsh Critic
h1nvohcixVJA_9aeIawkBQ,1.0,1,Unknown,426.0,Harsh Critic
h1u2XjU7S58LXTCQSLwZcg,4.0,1,General Positive Dining,131.0,Casual Reviewer
h1wKEXFcMAMikSFsJyisCA,3.5,2,Sushi & Japanese Cuisine,260.5,Casual Reviewer
h23OzudSJBimSMSBBjJ8Pw,5.0,1,Unknown,76.0,Generous Reviewer
h2Ai01ktYAeQzSWYv0jwdA,4.0,1,Mexican Food Lovers,323.0,Casual Reviewer
h2mSDno7DU_vCQtGmX0vwQ,5.0,1,Pizza Enthusiasts,155.0,Generous Reviewer
h2wEBlHbrRV3kE0N8-941Q,2.0,1,Unknown,790.0,Harsh Critic
h311utAymtCvQKeRhnrbAA,5.0,1,Pizza Enthusiasts,868.0,Generous Reviewer
h3HLCHe06boG6pEVmaQ_RA,4.0,1,Mexican Food Lovers,466.0,Casual Reviewer
h3pzp61gP3-8gir8ObJ8Rg,4.0,1,Pizza Enthusiasts,198.0,Casual Reviewer
h4R6fncPMTOOjlAg8gOhnQ,4.0,1,Service Experience Reviews,259.0,Casual Reviewer
h4TAlcbwJLcleA5RPafqsw,4.0,1,Unknown,153.0,Casual Reviewer
h4ZqDUqVcektL45xG4QDew,4.0,1,Unknown,1059.0,Detailed Reviewer
h4l49Jh71jZbsjB6dS50MA,2.0,1,Unknown,1484.0,Harsh Critic
h4u4SeLD8_gvYO5NbSL9bQ,3.0,1,Unknown,304.0,Casual Reviewer
h5-pIayjXJfS6y6li-Zn1g,5.0,1,Unknown,854.0,Generous Reviewer
h536HWo7mW6r95Sh568Z6w,1.0,1,Unknown,660.0,Harsh Critic
h5aBbQIikzWuDp33-2c_Rg,1.0,1,Unknown,567.0,Harsh Critic
h5iDgjoc1Wv3pedq6sBmcA,5.0,1,Unknown,149.0,Generous Reviewer
h5l453Oom_agvj_bAfR6Dw,5.0,1,Italian & Pasta,299.0,Generous Reviewer
h5rMXCbrkgViwOLCkafeww,4.0,1,Thai & Spicy Food,139.0,Casual Reviewer
h6LA4iyolaZeudiQODGjTA,3.0,1,Unknown,616.0,Detailed Reviewer
h6ZPuRjbgJm-Jxwu1R9dwg,4.0,1,Unknown,188.0,Casual Reviewer
h6a1CAlAN-vm-JgwUoWeSg,4.0,1,Unknown,939.0,Detailed Reviewer
h6giaYi8IX1pKnIkBh2b6g,5.0,1,Unknown,110.0,Generous Reviewer
h7AKhpmO6WsI1p0Yi9DR4Q,4.0,1,Unknown,219.0,Casual Reviewer
h7ENlRMxlMAe21Vq6P0LPw,5.0,1,Unknown,98.0,Generous Reviewer
h7Hg3XcfkOcWGIhlO0oslw,4.0,1,Unknown,165.0,Casual Reviewer
h7OubR5fPe93UzekZQ_G7w,2.0,1,Local Nashville Experiences,953.0,Harsh Critic
h7SmJi0aqDwJQfkRDQGHBg,2.0,1,Unknown,155.0,Harsh Critic
h7_scTMGdgdwrUv7u1_wvw,5.0,1,Unknown,289.0,Generous Reviewer
h7cK6OUOSLbLrc0PQDRtaA,4.0,1,Unknown,696.0,Detailed Reviewer
h7jo04xwNQ2mzPzhXKwgNw,3.0,1,Unknown,829.0,Detailed Reviewer
h7nl6Mm-x1Bosto4-yeAFw,3.0,1,Unknown,401.0,Casual Reviewer
h7p-GuaHFGsiKCF4g6Bjqg,2.5,2,Craft Beer & Nightlife,743.0,Harsh Critic
h8XItJMxWo1ApIvszyUOOg,4.0,1,Unknown,140.0,Casual Reviewer
h8a3tWl5eK2UVQ5ZZwQvpw,5.0,1,Unknown,195.0,Generous Reviewer
h8aPSP0xR3waknRQsUWP_g,5.0,1,Unknown,169.0,Generous Reviewer
h8pCNrWr3B9foPIOSw5Eew,1.0,1,Mexican Food Lovers,510.0,Harsh Critic
h8pthOnqCxV94D8-JkZXCQ,4.0,1,Unknown,490.0,Casual Reviewer
h8tf5NP3C9hpBP0WiAdXrw,4.0,1,Unknown,735.0,Detailed Reviewer
h8yn-q-yMwcB9o9YpNqmxg,4.0,1,Unknown,1526.0,Detailed Reviewer
h98__QOznPVFTpAVW9Ys7g,4.0,1,Breakfast & Brunch Lovers,353.0,Casual Reviewer
h9MZv5I1hvTX1kkzq-3Cvg,4.0,1,Sushi & Japanese Cuisine,1084.0,Detailed Reviewer
h9WUl1vCzlfHRGnfbg5rrQ,4.0,1,Unknown,511.0,Detailed Reviewer
h9k6rfOdtNw13gHUw2gitw,2.0,1,Service Experience Reviews,204.0,Harsh Critic
hA2i3y5lIIjRubxRVnjnmw,5.0,1,Italian & Pasta,417.0,Generous Reviewer
hB5n8W1otK2a7H-OuKtB8Q,4.0,1,Service Experience Reviews,173.0,Casual Reviewer
hBI6cPeKPmFG96vZxdI7ZQ,5.0,1,Unknown,501.0,Generous Reviewer
hBjOlgV8s5UM-qDoYJOYqw,3.0,1,Unknown,243.0,Casual Reviewer
hCQuoZO3aREiy_EE6TjnsA,5.0,1,Unknown,221.0,Generous Reviewer
hDC3rlhcbuN2bMDqL1DjGQ,1.0,1,Unknown,653.0,Harsh Critic
hDZBH1PMcdAtwZI5PsKIWQ,5.0,1,Pizza Enthusiasts,162.0,Generous Reviewer
hDdl3acVPWJdra3tjUt-DA,3.5,2,Mexican Food Lovers,1339.5,Detailed Reviewer
hE1PF8XAuk_Ut7XSdc8IjA,2.0,1,Unknown,328.0,Harsh Critic
hEgzoDsHSZyaYjpWs97W4A,4.0,1,Unknown,332.0,Casual Reviewer
hFWt_QHJ8jJAd1y9cCTvSQ,1.0,1,Unknown,1206.0,Harsh Critic
hGAFPrfXSJRdVii0d6Eoyw,3.0,1,Unknown,520.0,Detailed Reviewer
hGBJ6NKMeT3bj6usLgJ4Tg,3.0,1,Pizza Enthusiasts,104.0,Casual Reviewer
hGOQhYiEGejUGASdXCNoHA,4.0,1,Unknown,299.0,Casual Reviewer
hGd6g2nZVraL17H4DnY1Dw,4.0,1,Unknown,422.0,Casual Reviewer
hGeXKYWkqJgFC1u_Sh6kCg,3.0,1,Unknown,401.0,Casual Reviewer
hGmW-kpY0pdNSG1jF6W1CA,3.0,1,Unknown,236.0,Casual Reviewer
hHHAMLgcNs1LJkZHAnOd7w,5.0,1,Unknown,103.0,Generous Reviewer
hHOBfSyLJNU24jx3rUyIyg,1.0,1,Unknown,142.0,Harsh Critic
hHshlT0zhK5eObt3hlDc9Q,5.0,1,General Positive Dining,250.0,Generous Reviewer
hICXO2JhN4FdnE9gqe8Rtw,1.0,1,Sushi & Japanese Cuisine,331.0,Harsh Critic
hIKGeRwWmiOsjtPrq9Qlbw,1.0,1,Unknown,565.0,Harsh Critic
hIP2GkfKRQG_whlLYjVfng,2.0,1,Unknown,297.0,Harsh Critic
hIPTSNkTjfVxzM21t7YshA,5.0,1,Unknown,280.0,Generous Reviewer
hJ7ZRSycfEVsIO-oyzOs_A,5.0,1,Unknown,144.0,Generous Reviewer
hJQV6Q4zk3chY4w3vH-Zrw,5.0,1,BBQ & Southern Cuisine,145.0,Generous Reviewer
hJV0NGkjXwjrPC9tmdiZig,4.0,1,Unknown,782.0,Detailed Reviewer
hJeKsJQt3zlmyYl3RvSu4w,3.0,1,Unknown,848.0,Detailed Reviewer
hJt1Wq0j5Xfha6BvgwE5pQ,3.0,1,Unknown,333.0,Casual Reviewer
hK9rBxtGBnZ_QKNFGwKGBQ,4.0,1,Unknown,211.0,Casual Reviewer
hKCf90uyAYzf7SvJXRXvTw,5.0,1,Unknown,373.0,Generous Reviewer
hKis-9dGYW7yHaKiupoalA,5.0,1,Unknown,414.0,Generous Reviewer
hLiBbJD4S2RUE_kdIYyHaQ,4.0,1,Mexican Food Lovers,1315.0,Detailed Reviewer
hLvcrTbooeQgJxF__PElKg,5.0,1,Unknown,144.0,Generous Reviewer
hLxIRMn_UtDGVG_8Z9qkEQ,5.0,1,General Positive Dining,2852.0,Generous Reviewer
hMBSIj2b9O0cGpaKH6iQJQ,4.0,1,Unknown,898.0,Detailed Reviewer
hMC3c9Gk8eaINokED05iKg,3.0,1,Unknown,1035.0,Detailed Reviewer
hMdo_yLnqbPltp2hPhfr5Q,2.0,1,Unknown,1063.0,Harsh Critic
hNIeD6T5e4ATVp46O1tCDA,1.0,1,Coffee & Cafe Culture,279.0,Harsh Critic
hNKyr5aK6CuSUJDS5rQS4w,5.0,1,Unknown,505.0,Generous Reviewer
hNUC2UpJzY6xD5ijwUXNoQ,5.0,1,Unknown,299.0,Generous Reviewer
hNXsrP3QrGJrByt57l-ZxA,2.0,1,Craft Beer & Nightlife,823.0,Harsh Critic
hNjqTBwNlpzJHk1CHuIU2A,5.0,1,Pizza Enthusiasts,554.0,Generous Reviewer
hO8d0zwNjUI3K3eQullpTQ,4.0,1,Unknown,187.0,Casual Reviewer
hONxT4WCbBuniovq4sB3mQ,3.0,1,Sushi & Japanese Cuisine,310.0,Casual Reviewer
hO_x4VEsSeuHdnHcs3acRw,4.0,1,Unknown,480.0,Casual Reviewer
hPiOLWvv3rPvf1eFbNCl5g,4.0,1,Unknown,373.0,Casual Reviewer
hPtHL1JLtYIIrCDhrjUBaQ,1.6666666666666667,3,Mexican Food Lovers,611.6666666666666,Harsh Critic
hQ5xvcUEZpRArwCUKFTfPQ,2.0,1,Mexican Food Lovers,746.0,Harsh Critic
hQ6LjiCAZUrZ2oDE9sCCQg,4.0,1,Pizza Enthusiasts,430.0,Casual Reviewer
hQ6QXeVNk9hCTafXhGdu_g,5.0,1,Pizza Enthusiasts,440.0,Generous Reviewer
hQAs-akLhzGkOc9zrUErvg,5.0,1,Breakfast & Brunch Lovers,122.0,Generous Reviewer
hQIHScf_WaZt_Vouw-h6iA,4.0,1,Unknown,1500.0,Detailed Reviewer
hQQwqMl-89U5pTB90-pEvA,5.0,1,Vietnamese & Pho,311.0,Generous Reviewer
hQWAkKTFj0ucp62nXgDR_A,5.0,1,Craft Beer & Nightlife,87.0,Generous Reviewer
hQgWwIjEbn47nN2BIr_LyA,4.5,2,Sushi & Japanese Cuisine,968.0,Generous Reviewer
hQoT-OWOLWNsEhdw6mHBeQ,2.0,1,Unknown,170.0,Harsh Critic
hR-OTr2aWhG-FUfL8z0yqg,5.0,1,Service Experience Reviews,213.0,Generous Reviewer
hRCuM266ImcU4I_ql1JD6w,4.0,1,Unknown,132.0,Casual Reviewer
hRUJfQPdr1khpbfBfV2AWg,5.0,1,Breakfast & Brunch Lovers,1021.0,Generous Reviewer
hRYAvDCeelplf2yVUMpg4g,5.0,1,Unknown,404.0,Generous Reviewer
hRh68PE5x9ilwPf0EoIAww,1.0,1,Unknown,171.0,Harsh Critic
hS0yvhR05KTJ0RtRwPs6Ow,3.0,1,Unknown,245.0,Casual Reviewer
hSAbgwuvmQ8E6tQwHByGUQ,1.0,1,Unknown,388.0,Harsh Critic
hSNEWH508zv-Ouong3zFqg,4.0,1,Unknown,1034.0,Detailed Reviewer
hSSiiWKStuJXLLVrEfJcDQ,5.0,1,Craft Beer & Nightlife,397.0,Generous Reviewer
hSxLdYi65LqusT0P-JXdgw,3.0,1,Unknown,326.0,Casual Reviewer
hT1DDWCKsW2GcHTd4ib8Fg,5.0,1,Desserts & Donuts,537.0,Generous Reviewer
hT29_mP2HEbY51qeDt_wyA,4.0,1,Unknown,379.0,Casual Reviewer
hT3KOrgNpGjOrs9mfIZsPA,3.0,1,Unknown,129.0,Casual Reviewer
hT4TQzhduawooCVep8nHeg,5.0,1,Unknown,797.0,Generous Reviewer
hTCUVYcOsUwd6nPUdyxQsw,5.0,1,Unknown,442.0,Generous Reviewer
hTjmDLiZZxhOcOAexkZ8Bw,3.0,1,Breakfast & Brunch Lovers,753.0,Detailed Reviewer
hU0d2uWP00yLo-PMP0ER8g,5.0,1,Unknown,93.0,Generous Reviewer
hU2SgWymI-QqGCvZBlzXhg,4.0,1,Unknown,420.0,Casual Reviewer
hULQoLRzX-hfm8lXbvxAfQ,1.0,1,Burger & Fast Food Fans,810.0,Harsh Critic
hUX6Vz8OqFU9PL15HMiWOw,2.0,1,Mexican Food Lovers,481.0,Harsh Critic
hV0EQKW5n7l_-CQi3T_Mpw,1.0,1,Unknown,82.0,Harsh Critic
hV0z9hrWGvfctRGKMWcV9A,5.0,1,Unknown,65.0,Generous Reviewer
hV40HRnc-e-8XSJJGflidw,5.0,1,Unknown,196.0,Generous Reviewer
hV6Li9-HZp0max2fEmgQ_Q,1.0,1,Burger & Fast Food Fans,2470.0,Harsh Critic
hVA5JXjeiIiiKlDHELS_dA,4.0,1,Unknown,851.0,Detailed Reviewer
hVSsN5EGe2-h2uW1v_VUdA,4.0,1,Unknown,422.0,Casual Reviewer
hWDybu_KvYLSdEFzGrniTw,2.5,2,Breakfast & Brunch Lovers,600.0,Harsh Critic
hWDz2MFSUUm4e8TeLWrEYA,5.0,1,Unknown,223.0,Generous Reviewer
hYe-O5LiN4Kkx7BBFRj1LQ,4.0,1,Breakfast & Brunch Lovers,210.0,Casual Reviewer
hZ2fi515zGAp6GWONWDNZQ,2.0,1,Unknown,289.0,Harsh Critic
hZ4UCH9CSfsyF55_BKKkmA,5.0,1,Chinese Cuisine,267.0,Generous Reviewer
hZGpQhK5PRQJJK8SdekLkA,4.0,1,Pizza Enthusiasts,438.0,Casual Reviewer
hZaxoB7B_uqyXxNV1nGEYA,5.0,1,Sushi & Japanese Cuisine,1229.0,Generous Reviewer
hZxmfGMDiWEm81kYBaMWsQ,5.0,1,Unknown,1093.0,Generous Reviewer
h_1alJcD-iLHECZ36FOG2g,5.0,1,Unknown,97.0,Generous Reviewer
h_6RH3Vpt7XapLPT1uoX2Q,3.0,1,Service Experience Reviews,1786.0,Detailed Reviewer
h_85j4vg1y6swcfJ8QSZ6w,2.0,1,Pizza Enthusiasts,128.0,Harsh Critic
h_9gTh9rzzJQb61TbB6QFg,2.0,1,Unknown,1502.0,Harsh Critic
h_MuSxoKYgQS9gWl3-gj3Q,5.0,1,Unknown,489.0,Generous Reviewer
h_WJ9jf22thDw10b1KL-cg,2.5,2,Vegan & Healthy Eating,742.5,Harsh Critic
h__9uVh8HaLgEAZg4p___A,5.0,1,Unknown,284.0,Generous Reviewer
h__RFxzui1GuTTVhFkjRGA,5.0,1,Unknown,1329.0,Generous Reviewer
h_pFH6B59aZH961zS1ZqSQ,5.0,1,Unknown,251.0,Generous Reviewer
haTDD01LW7UIX7dTo78eLg,3.0,1,Unknown,134.0,Casual Reviewer
haebF6ELoYWkHcwODPPBmw,2.0,2,Unknown,680.5,Harsh Critic
haik8BWUo8MKi7Y_VTqn9Q,5.0,1,Unknown,108.0,Generous Reviewer
haitOMl5iS-8TWIsFY8feA,5.0,1,Unknown,65.0,Generous Reviewer
haykw4LOmw1l-ivYvtdIyA,3.5,2,Unknown,216.5,Casual Reviewer
hb5dx-uu4eI0Bpkfl3cRYA,5.0,1,Unknown,918.0,Generous Reviewer
hbC_QK14E6-pZ-MWx4fm4Q,5.0,1,Unknown,187.0,Generous Reviewer
hbGyvJ6Y8GtZz5qFHrgxlg,5.0,1,Unknown,720.0,Generous Reviewer
hbRMZYu2TzYmPPSyCywQjg,5.0,1,Unknown,208.0,Generous Reviewer
hbmG2YsZE9_ob0FShVP4Yg,1.0,1,Unknown,232.0,Harsh Critic
hc3nM3DuYULcfXmZ2cG04g,5.0,1,Breakfast & Brunch Lovers,475.0,Generous Reviewer
hdDMBC8yvALwv8fnt2p0_w,5.0,1,Unknown,239.0,Generous Reviewer
hdGuytp2Xnw4ngfYMkMNMQ,2.0,1,Unknown,649.0,Harsh Critic
hdTqGboNFwwlu7cxDlfSIA,5.0,1,Unknown,782.0,Generous Reviewer
he9mPkCOuntvgYrPmzGNkA,5.0,1,Pizza Enthusiasts,241.0,Generous Reviewer
heRoBMokqtG85LH5ntWjZA,5.0,1,Unknown,955.0,Generous Reviewer
hejBq4wRk5Oe21lawuudrQ,5.0,2,Unknown,304.0,Generous Reviewer
hex8RRjKkiAOo1o3aV2IGg,5.0,1,Mexican Food Lovers,531.0,Generous Reviewer
hfTAmJlevsCfJuy2ZjUG5A,4.0,1,Unknown,320.0,Casual Reviewer
hfXcVVCz_Wf7TpfSbCnrmg,5.0,1,General Positive Dining,96.0,Generous Reviewer
hf_zhIW6zUiOy_rOajmh4g,5.0,1,General Positive Dining,89.0,Generous Reviewer
hfb0MVOQ3WGuwoZEs89cHw,4.0,1,Mexican Food Lovers,327.0,Casual Reviewer
hgE5yTf5sh-aXxK_9ffscw,2.0,1,Unknown,250.0,Harsh Critic
hgF4uMhgxIhXchMpuM1fCQ,5.0,1,Unknown,222.0,Generous Reviewer
hgGRui8OVBHUqqR0lr7Dgg,2.0,1,Unknown,159.0,Harsh Critic
hgHWYt3HwGOxtd3b63T78Q,2.0,1,Craft Beer & Nightlife,639.0,Harsh Critic
hgJtDYM-QQuoGJrKG4b3Gg,2.0,1,Unknown,1260.0,Harsh Critic
hgZYwft6dk5DyGwjGKkZ2g,2.0,1,Unknown,490.0,Harsh Critic
hg_qf2EVwWtltLBazLd38A,4.0,1,Service Experience Reviews,655.0,Detailed Reviewer
hgcc8-jny0AcYPz4HRktBA,2.0,1,Pizza Enthusiasts,277.0,Harsh Critic
hgeLvJfsektJEcqT7WT34Q,1.0,1,Unknown,170.0,Harsh Critic
hhU53wNIq7HKShsHzOOCcA,5.0,1,Unknown,103.0,Generous Reviewer
hhYMh1XI290Pd1Kcc1L50w,5.0,1,Unknown,1210.0,Generous Reviewer
hhYyEmjsLF_8GOpGCW6lkQ,5.0,1,Mexican Food Lovers,52.0,Generous Reviewer
hiSBT4gJQY4n20h98-nhLw,5.0,1,Desserts & Donuts,204.0,Generous Reviewer
hiSP9bjoFy4FwuZII_aMoQ,2.0,1,Chinese Cuisine,544.0,Harsh Critic
hig52-Z4UmkT977j6d46nw,1.0,1,Unknown,492.0,Harsh Critic
hipeVgEFjkk0fEnPJ9v02A,5.0,1,Mexican Food Lovers,493.0,Generous Reviewer
hjcOqlZLCvOQvwMdLsiOcw,4.0,1,Unknown,682.0,Detailed Reviewer
hjuz1oOn6yCQY60YIPej7Q,1.0,1,Local Nashville Experiences,749.0,Harsh Critic
hjvIA1v4awuVr4Sss1nPog,5.0,1,Service Experience Reviews,247.0,Generous Reviewer
hjzhfgR0y09TE21XJYPR_g,4.0,1,Service Experience Reviews,120.0,Casual Reviewer
hk6B1ZdzI62jMGo6e2IuuA,4.5,2,Mexican Food Lovers,170.5,Generous Reviewer
hkFg4x6RGLut89gsPAIaUw,1.0,1,Mexican Food Lovers,1226.0,Harsh Critic
hkM_qxAmc-ug4tPGrxi44A,4.0,1,Italian & Pasta,337.0,Casual Reviewer
hkmU1YnU7I9Z1k5vSB78TA,2.0,1,Pizza Enthusiasts,158.0,Harsh Critic
hkvLTiJ1DKLIoLkGwMvn9w,3.0,1,Unknown,140.0,Casual Reviewer
hl0xxilc0c3UWCVpspVtpw,5.0,1,Unknown,451.0,Generous Reviewer
hlGJd5oLrMPH1z118n2Cag,5.0,1,Unknown,212.0,Generous Reviewer
hlcM2cnzB6ywKN7bNa5PVw,4.0,1,Unknown,844.0,Detailed Reviewer
hldflfx6lrRiQeQId--jTw,2.0,1,Coffee & Cafe Culture,1032.0,Harsh Critic
hleUjEtN1p7oGR-XGDjP6Q,5.0,1,Unknown,603.0,Generous Reviewer
hlnvLuteuXO216alJ1rVBw,5.0,1,Coffee & Cafe Culture,1008.0,Generous Reviewer
hlwJviQDWCC0PZzrp1OVSg,2.0,1,Unknown,647.0,Harsh Critic
hmGRxgGpOVIY2u8P01PhKw,4.0,1,Hotel & Travel Dining,481.0,Casual Reviewer
hmIK7QJFQSxiGxjzLh7jIA,4.0,1,Italian & Pasta,301.0,Casual Reviewer
hmKyTjFCrrqlTXucuBbeKw,5.0,1,Unknown,513.0,Generous Reviewer
hmUTJKOaB0vI19IRNxELjg,5.0,1,Unknown,769.0,Generous Reviewer
hmoffZbRVAB37kqJVtRA1A,5.0,1,Local Nashville Experiences,1032.0,Generous Reviewer
hn18xnU4C5wM_rlQ06FANA,4.5,2,Craft Beer & Nightlife,173.0,Generous Reviewer
hnBjegpdsr9rqMBD4qf3Yw,1.0,1,Unknown,221.0,Harsh Critic
hnGtITMmTwwv-AbcG4P8YA,5.0,1,Unknown,443.0,Generous Reviewer
hnI7SDYxVqqsO-URdbfgow,4.0,1,Unknown,432.0,Casual Reviewer
hnPTPyh6wNfZe1GxOm21Gg,4.0,1,Unknown,649.0,Detailed Reviewer
hnoWyfaGBt3Z70J02KCSDQ,5.0,1,Unknown,174.0,Generous Reviewer
hnxlmsV-IW9JEBgi-9DMBg,4.0,1,Unknown,444.0,Casual Reviewer
ho9MPHvzV6B2WkdHq5UpAQ,2.0,1,Burger & Fast Food Fans,1020.0,Harsh Critic
hoEKtckOR1bf0u8X4k0HPg,2.0,1,Sushi & Japanese Cuisine,183.0,Harsh Critic
hoM5I92BSCyxSA3inJg1vQ,4.0,1,Mexican Food Lovers,327.0,Casual Reviewer
hpOZVUu_dnA8CdUMmMoS0w,2.0,1,Unknown,292.0,Harsh Critic
hpRS2-ynYLypLnbd1Uqykw,1.0,1,Unknown,395.0,Harsh Critic
hpUr9VNba3hCXZh_VmxF7g,2.0,1,Unknown,98.0,Harsh Critic
hpY-3hEiAFPYQGdEAhVspQ,4.0,1,Chinese Cuisine,1438.0,Detailed Reviewer
hpq2xd5XazmIKtdC-qgXng,4.0,1,Unknown,274.0,Casual Reviewer
hqGGTA4o1E7LlZkAVkqgZw,3.0,1,Craft Beer & Nightlife,321.0,Casual Reviewer
hqd7mMs5QQfzxkrpvmfO1Q,2.0,1,Unknown,248.0,Harsh Critic
hrYQKV1zni5LJvEkadXPxA,1.0,1,Unknown,193.0,Harsh Critic
hsALNtZQ0-02KCeXha7WYQ,5.0,1,BBQ & Southern Cuisine,336.0,Generous Reviewer
hsQfyvrOpjAzEJhJW48ILw,1.0,1,Unknown,600.0,Harsh Critic
hsrroZ9PsN7e62PWiB8MsA,1.0,1,Unknown,176.0,Harsh Critic
hsuKv8FJHlHeoAHAVCygjg,1.0,1,Unknown,237.0,Harsh Critic
htVXD_E-ylxQpkT57HSAhw,2.0,1,Craft Beer & Nightlife,90.0,Harsh Critic
htsnJpyf0SVeDb2glUIrfQ,4.0,1,Craft Beer & Nightlife,148.0,Casual Reviewer
hu3uFjHBs8ZAWWxLYC_8oQ,5.0,1,Unknown,208.0,Generous Reviewer
huHPQSQgw4kFakc0Vq7TDA,4.0,2,Unknown,608.0,Detailed Reviewer
huKfchfnV7SIdIjAFIf7bg,1.0,1,Unknown,401.0,Harsh Critic
huREOXVjqWl063WpzpMJpg,2.0,1,Coffee & Cafe Culture,343.0,Harsh Critic
huj0zcSIIy7FkZAE3WYvwA,5.0,1,Service Experience Reviews,285.0,Generous Reviewer
husfbf-4iOq8gPkeOuUMcw,5.0,1,Unknown,169.0,Generous Reviewer
huzHapvnSZwNhsOjJsUeDQ,1.0,1,Unknown,148.0,Harsh Critic
hv2VFkaZpwdVSl-VdNfitw,4.0,1,Unknown,571.0,Detailed Reviewer
hvEsb-IORs-N3bTGc7d_NA,2.0,1,Unknown,608.0,Harsh Critic
hvGHyCsRPjA66o9FsHOopw,3.0,1,Unknown,549.0,Detailed Reviewer
hvGspChzUx9daHYImMYDxw,4.0,1,Unknown,647.0,Detailed Reviewer
hvW-K1j8w1lF88klTgDqCw,5.0,1,Coffee & Cafe Culture,299.0,Generous Reviewer
hviqSMBuDYJ3_Z4Gn4ZZgQ,1.0,1,Burger & Fast Food Fans,1255.0,Harsh Critic
hvjtx1rWYHliiuh1knesdQ,1.0,1,Vietnamese & Pho,141.0,Harsh Critic
hvn25RYBPMJ5kNy8IMtGvw,4.0,1,Chinese Cuisine,412.0,Casual Reviewer
hvqlnqSFPdA2G_n3bryedQ,5.0,1,Unknown,274.0,Generous Reviewer
